 
SET: rps=0.0 (overall: -nan) avg_msec=-nan (overall: -nan)
SET: rps=109352.0 (overall: 114878.4) avg_msec=0.238 (overall: 0.228)
                                                                      
SET: rps=109203.2 (overall: 114859.4) avg_msec=0.237 (overall: 0.228)
                                                                      
SET: rps=106420.0 (overall: 114831.3) avg_msec=0.244 (overall: 0.228)
                                                                      
SET: rps=109040.0 (overall: 114812.1) avg_msec=0.238 (overall: 0.228)
                                                                      
SET: rps=109404.0 (overall: 114794.2) avg_msec=0.238 (overall: 0.228)
                                                                      
SET: rps=109641.4 (overall: 114777.1) avg_msec=0.235 (overall: 0.228)
                                                                      
SET: rps=109520.0 (overall: 114759.9) avg_msec=0.237 (overall: 0.228)
                                                                      
SET: rps=109159.4 (overall: 114741.4) avg_msec=0.236 (overall: 0.228)
                                                                      
SET: rps=107012.0 (overall: 114716.2) avg_msec=0.242 (overall: 0.229)
                                                                      
SET: rps=109664.0 (overall: 114699.8) avg_msec=0.236 (overall: 0.229)
                                                                      
SET: rps=107116.0 (overall: 114675.2) avg_msec=0.242 (overall: 0.229)
                                                                      
SET: rps=109737.1 (overall: 114659.2) avg_msec=0.235 (overall: 0.229)
                                                                      
SET: rps=109688.0 (overall: 114643.1) avg_msec=0.236 (overall: 0.229)
                                                                      
SET: rps=109633.5 (overall: 114627.0) avg_msec=0.237 (overall: 0.229)
                                                                      
SET: rps=108696.0 (overall: 114608.0) avg_msec=0.239 (overall: 0.229)
                                                                      
SET: rps=104000.0 (overall: 114574.1) avg_msec=0.253 (overall: 0.229)
                                                                      
SET: rps=103252.0 (overall: 114538.1) avg_msec=0.259 (overall: 0.229)
                                                                      
SET: rps=102657.4 (overall: 114500.3) avg_msec=0.255 (overall: 0.229)
                                                                      
SET: rps=91368.0 (overall: 114427.2) avg_msec=0.300 (overall: 0.229)
                                                                     
SET: rps=91490.0 (overall: 114354.6) avg_msec=0.296 (overall: 0.229)
                                                                     
SET: rps=101792.0 (overall: 114315.2) avg_msec=0.264 (overall: 0.229)
                                                                      
SET: rps=98768.0 (overall: 114266.5) avg_msec=0.272 (overall: 0.229)
                                                                     
SET: rps=108334.7 (overall: 114247.9) avg_msec=0.242 (overall: 0.230)
                                                                      
SET: rps=108752.0 (overall: 114230.8) avg_msec=0.242 (overall: 0.230)
                                                                      
SET: rps=106728.0 (overall: 114207.5) avg_msec=0.247 (overall: 0.230)
                                                                      
SET: rps=108808.8 (overall: 114190.8) avg_msec=0.238 (overall: 0.230)
                                                                      
SET: rps=108224.0 (overall: 114172.4) avg_msec=0.244 (overall: 0.230)
                                                                      
SET: rps=109860.0 (overall: 114159.1) avg_msec=0.236 (overall: 0.230)
                                                                      
SET: rps=109506.0 (overall: 114144.8) avg_msec=0.237 (overall: 0.230)
                                                                      
SET: rps=108576.0 (overall: 114127.8) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=105076.0 (overall: 114100.2) avg_msec=0.253 (overall: 0.230)
                                                                      
SET: rps=102450.2 (overall: 114064.7) avg_msec=0.261 (overall: 0.230)
                                                                      
SET: rps=98248.0 (overall: 114016.8) avg_msec=0.264 (overall: 0.230)
                                                                     
SET: rps=104296.0 (overall: 113987.5) avg_msec=0.256 (overall: 0.230)
                                                                      
SET: rps=99884.5 (overall: 113944.9) avg_msec=0.273 (overall: 0.230)
                                                                     
SET: rps=108156.0 (overall: 113927.5) avg_msec=0.247 (overall: 0.230)
                                                                      
SET: rps=103076.0 (overall: 113895.1) avg_msec=0.260 (overall: 0.230)
                                                                      
SET: rps=102015.9 (overall: 113859.5) avg_msec=0.254 (overall: 0.230)
                                                                      
SET: rps=98220.0 (overall: 113813.0) avg_msec=0.270 (overall: 0.230)
                                                                     
SET: rps=101051.8 (overall: 113775.1) avg_msec=0.263 (overall: 0.231)
                                                                      
SET: rps=106912.0 (overall: 113754.8) avg_msec=0.243 (overall: 0.231)
                                                                      
SET: rps=103904.0 (overall: 113725.8) avg_msec=0.249 (overall: 0.231)
                                                                      
SET: rps=104059.8 (overall: 113697.3) avg_msec=0.256 (overall: 0.231)
                                                                      
SET: rps=108236.0 (overall: 113681.3) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=103460.0 (overall: 113651.4) avg_msec=0.261 (overall: 0.231)
                                                                      
SET: rps=95410.4 (overall: 113598.1) avg_msec=0.284 (overall: 0.231)
                                                                     
SET: rps=104844.0 (overall: 113572.7) avg_msec=0.250 (overall: 0.231)
                                                                      
SET: rps=108444.0 (overall: 113557.8) avg_msec=0.239 (overall: 0.231)
                                                                      
SET: rps=107880.5 (overall: 113541.4) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=109676.0 (overall: 113530.2) avg_msec=0.236 (overall: 0.231)
                                                                      
SET: rps=108268.0 (overall: 113515.1) avg_msec=0.243 (overall: 0.231)
                                                                      
SET: rps=108468.0 (overall: 113500.7) avg_msec=0.239 (overall: 0.231)
                                                                      
SET: rps=108992.0 (overall: 113487.8) avg_msec=0.237 (overall: 0.231)
                                                                      
SET: rps=110020.0 (overall: 113477.9) avg_msec=0.235 (overall: 0.231)
                                                                      
SET: rps=109020.0 (overall: 113465.2) avg_msec=0.241 (overall: 0.231)
                                                                      
====== SET ======
  10000000 requests completed in 88.13 seconds
  50 parallel clients
  3 bytes payload
  keep alive: 1
  host configuration "save": 3600 1 300 100 60 10000
  host configuration "appendonly": no
  multi-thread: no

Latency by percentile distribution:
0.000% <= 0.055 milliseconds (cumulative count 1)
50.000% <= 0.231 milliseconds (cumulative count 5609785)
75.000% <= 0.239 milliseconds (cumulative count 7609259)
87.500% <= 0.255 milliseconds (cumulative count 8872028)
93.750% <= 0.287 milliseconds (cumulative count 9414857)
96.875% <= 0.319 milliseconds (cumulative count 9705247)
98.438% <= 0.359 milliseconds (cumulative count 9863194)
99.219% <= 0.383 milliseconds (cumulative count 9926429)
99.609% <= 0.415 milliseconds (cumulative count 9962740)
99.805% <= 0.447 milliseconds (cumulative count 9981779)
99.902% <= 0.487 milliseconds (cumulative count 9991237)
99.951% <= 0.527 milliseconds (cumulative count 9995616)
99.976% <= 0.567 milliseconds (cumulative count 9997654)
99.988% <= 0.615 milliseconds (cumulative count 9998825)
99.994% <= 0.671 milliseconds (cumulative count 9999411)
99.997% <= 0.751 milliseconds (cumulative count 9999713)
99.998% <= 0.847 milliseconds (cumulative count 9999854)
99.999% <= 0.999 milliseconds (cumulative count 9999925)
100.000% <= 1.327 milliseconds (cumulative count 9999962)
100.000% <= 1.903 milliseconds (cumulative count 9999981)
100.000% <= 1.935 milliseconds (cumulative count 9999995)
100.000% <= 1.943 milliseconds (cumulative count 9999997)
100.000% <= 1.951 milliseconds (cumulative count 9999999)
100.000% <= 1.959 milliseconds (cumulative count 10000000)
100.000% <= 1.959 milliseconds (cumulative count 10000000)

Cumulative distribution of latencies:
0.000% <= 0.103 milliseconds (cumulative count 16)
23.667% <= 0.207 milliseconds (cumulative count 2366715)
95.763% <= 0.303 milliseconds (cumulative count 9576277)
99.562% <= 0.407 milliseconds (cumulative count 9956233)
99.934% <= 0.503 milliseconds (cumulative count 9993448)
99.987% <= 0.607 milliseconds (cumulative count 9998689)
99.996% <= 0.703 milliseconds (cumulative count 9999561)
99.998% <= 0.807 milliseconds (cumulative count 9999816)
99.999% <= 0.903 milliseconds (cumulative count 9999889)
99.999% <= 1.007 milliseconds (cumulative count 9999926)
99.999% <= 1.103 milliseconds (cumulative count 9999944)
100.000% <= 1.207 milliseconds (cumulative count 9999953)
100.000% <= 1.303 milliseconds (cumulative count 9999960)
100.000% <= 1.407 milliseconds (cumulative count 9999966)
100.000% <= 1.503 milliseconds (cumulative count 9999971)
100.000% <= 1.607 milliseconds (cumulative count 9999973)
100.000% <= 1.903 milliseconds (cumulative count 9999981)
100.000% <= 2.007 milliseconds (cumulative count 10000000)

Summary:
  throughput summary: 113463.59 requests per second
  latency summary (msec):
          avg       min       p50       p95       p99       max
        0.231     0.048     0.231     0.303     0.375     1.959
 
GET: rps=94745.0 (overall: 108589.0) avg_msec=0.238 (overall: 0.238)
                                                                     
GET: rps=108260.0 (overall: 108413.6) avg_msec=0.239 (overall: 0.239)
                                                                      
GET: rps=108868.0 (overall: 108571.6) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=106027.9 (overall: 107913.4) avg_msec=0.249 (overall: 0.243)
                                                                      
GET: rps=101516.0 (overall: 106602.5) avg_msec=0.266 (overall: 0.247)
                                                                      
GET: rps=109280.0 (overall: 107057.8) avg_msec=0.239 (overall: 0.246)
                                                                      
GET: rps=108426.3 (overall: 107257.4) avg_msec=0.246 (overall: 0.246)
                                                                      
GET: rps=109888.0 (overall: 107591.1) avg_msec=0.238 (overall: 0.245)
                                                                      
GET: rps=109540.0 (overall: 107810.4) avg_msec=0.237 (overall: 0.244)
                                                                      
GET: rps=103255.0 (overall: 107347.9) avg_msec=0.252 (overall: 0.245)
                                                                      
GET: rps=109756.0 (overall: 107569.1) avg_msec=0.237 (overall: 0.244)
                                                                      
GET: rps=109604.0 (overall: 107740.2) avg_msec=0.240 (overall: 0.244)
                                                                      
GET: rps=108900.4 (overall: 107830.6) avg_msec=0.238 (overall: 0.243)
                                                                      
GET: rps=107924.0 (overall: 107837.3) avg_msec=0.247 (overall: 0.243)
                                                                      
GET: rps=109672.0 (overall: 107960.5) avg_msec=0.236 (overall: 0.243)
                                                                      
GET: rps=108984.1 (overall: 108025.2) avg_msec=0.239 (overall: 0.243)
                                                                      
GET: rps=108872.0 (overall: 108075.3) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=107936.0 (overall: 108067.5) avg_msec=0.243 (overall: 0.242)
                                                                      
GET: rps=108764.0 (overall: 108104.4) avg_msec=0.239 (overall: 0.242)
                                                                      
GET: rps=104127.5 (overall: 107903.7) avg_msec=0.251 (overall: 0.243)
                                                                      
GET: rps=108880.0 (overall: 107950.4) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=108556.0 (overall: 107978.1) avg_msec=0.240 (overall: 0.242)
                                                                      
GET: rps=109537.9 (overall: 108046.5) avg_msec=0.235 (overall: 0.242)
                                                                      
GET: rps=108892.0 (overall: 108081.8) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=101928.0 (overall: 107834.7) avg_msec=0.255 (overall: 0.243)
                                                                      
GET: rps=107729.1 (overall: 107830.6) avg_msec=0.240 (overall: 0.242)
                                                                      
GET: rps=108744.0 (overall: 107864.6) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=109356.0 (overall: 107918.0) avg_msec=0.245 (overall: 0.243)
                                                                      
GET: rps=109404.0 (overall: 107969.4) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=107326.7 (overall: 107947.8) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=108608.0 (overall: 107969.2) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=109492.0 (overall: 108016.9) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=109123.5 (overall: 108050.7) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=109284.0 (overall: 108087.0) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=107456.0 (overall: 108069.0) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=108832.0 (overall: 108090.2) avg_msec=0.239 (overall: 0.242)
                                                                      
GET: rps=105820.7 (overall: 108028.5) avg_msec=0.244 (overall: 0.242)
                                                                      
GET: rps=106148.0 (overall: 107978.9) avg_msec=0.245 (overall: 0.242)
                                                                      
GET: rps=109132.0 (overall: 108008.5) avg_msec=0.239 (overall: 0.242)
                                                                      
GET: rps=108274.9 (overall: 108015.2) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=109104.0 (overall: 108041.8) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=109136.0 (overall: 108067.9) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=108015.9 (overall: 108066.7) avg_msec=0.240 (overall: 0.242)
                                                                      
GET: rps=108064.0 (overall: 108066.6) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=103764.0 (overall: 107970.9) avg_msec=0.258 (overall: 0.242)
                                                                      
GET: rps=107772.9 (overall: 107966.6) avg_msec=0.244 (overall: 0.242)
                                                                      
GET: rps=106200.0 (overall: 107928.9) avg_msec=0.245 (overall: 0.242)
                                                                      
GET: rps=108936.0 (overall: 107949.9) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=109031.9 (overall: 107972.1) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=108828.0 (overall: 107989.3) avg_msec=0.239 (overall: 0.242)
                                                                      
GET: rps=108808.0 (overall: 108005.3) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=107470.1 (overall: 107995.0) avg_msec=0.240 (overall: 0.242)
                                                                      
GET: rps=108380.0 (overall: 108002.3) avg_msec=0.239 (overall: 0.242)
                                                                      
GET: rps=108168.0 (overall: 108005.3) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=102804.8 (overall: 107910.3) avg_msec=0.251 (overall: 0.242)
                                                                      
GET: rps=107528.0 (overall: 107903.5) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=107768.0 (overall: 107901.1) avg_msec=0.240 (overall: 0.242)
                                                                      
GET: rps=103502.0 (overall: 107824.9) avg_msec=0.250 (overall: 0.242)
                                                                      
GET: rps=107940.0 (overall: 107826.8) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=107860.0 (overall: 107827.4) avg_msec=0.244 (overall: 0.242)
                                                                      
GET: rps=107004.0 (overall: 107813.8) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=109488.0 (overall: 107840.8) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=109416.0 (overall: 107865.9) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=105580.0 (overall: 107830.1) avg_msec=0.247 (overall: 0.242)
                                                                      
GET: rps=104733.1 (overall: 107782.2) avg_msec=0.251 (overall: 0.242)
                                                                      
GET: rps=107856.0 (overall: 107783.4) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=107326.7 (overall: 107776.5) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=109096.0 (overall: 107795.9) avg_msec=0.243 (overall: 0.242)
                                                                      
GET: rps=109228.0 (overall: 107816.7) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=106880.5 (overall: 107803.3) avg_msec=0.246 (overall: 0.242)
                                                                      
GET: rps=109576.0 (overall: 107828.3) avg_msec=0.236 (overall: 0.242)
                                                                      
GET: rps=109576.0 (overall: 107852.5) avg_msec=0.236 (overall: 0.242)
                                                                      
GET: rps=109278.9 (overall: 107872.2) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=108632.0 (overall: 107882.4) avg_msec=0.240 (overall: 0.242)
                                                                      
GET: rps=108004.0 (overall: 107884.1) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=109338.6 (overall: 107903.3) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=107072.0 (overall: 107892.5) avg_msec=0.243 (overall: 0.242)
                                                                      
GET: rps=108884.0 (overall: 107905.2) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=108760.0 (overall: 107916.0) avg_msec=0.242 (overall: 0.242)
                                                                      
GET: rps=107753.0 (overall: 107914.0) avg_msec=0.241 (overall: 0.242)
                                                                      
GET: rps=109392.0 (overall: 107932.2) avg_msec=0.237 (overall: 0.242)
                                                                      
GET: rps=108382.5 (overall: 107937.7) avg_msec=0.238 (overall: 0.242)
                                                                      
GET: rps=109012.0 (overall: 107950.7) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108632.0 (overall: 107958.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107396.0 (overall: 107952.2) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108648.0 (overall: 107960.3) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108043.8 (overall: 107961.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109772.0 (overall: 107981.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109508.0 (overall: 107999.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108239.0 (overall: 108001.6) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109824.0 (overall: 108021.7) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108000.0 (overall: 108021.4) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107681.3 (overall: 108017.8) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108548.0 (overall: 108023.4) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109832.0 (overall: 108042.5) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108956.0 (overall: 108052.0) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108820.7 (overall: 108059.9) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109120.0 (overall: 108070.7) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108533.9 (overall: 108075.4) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=106812.0 (overall: 108062.8) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=105424.0 (overall: 108036.7) avg_msec=0.247 (overall: 0.241)
                                                                      
GET: rps=109056.0 (overall: 108046.7) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108537.9 (overall: 108051.5) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108984.0 (overall: 108060.4) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107716.0 (overall: 108057.1) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=106904.0 (overall: 108046.3) avg_msec=0.248 (overall: 0.241)
                                                                      
GET: rps=109008.0 (overall: 108055.3) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109084.0 (overall: 108064.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108908.0 (overall: 108072.5) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108725.1 (overall: 108078.5) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109572.0 (overall: 108092.0) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108780.0 (overall: 108098.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109243.0 (overall: 108108.3) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=108636.0 (overall: 108112.9) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109008.0 (overall: 108120.7) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109656.0 (overall: 108133.9) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=109091.6 (overall: 108142.1) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=109904.0 (overall: 108157.1) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109388.0 (overall: 108167.4) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108342.6 (overall: 108168.9) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=110388.0 (overall: 108187.2) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109272.0 (overall: 108196.1) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109508.0 (overall: 108206.8) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=109980.1 (overall: 108221.1) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=106880.0 (overall: 108210.4) avg_msec=0.250 (overall: 0.241)
                                                                      
GET: rps=108492.0 (overall: 108212.6) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108736.0 (overall: 108216.7) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=102498.0 (overall: 108171.9) avg_msec=0.252 (overall: 0.241)
                                                                      
GET: rps=106904.0 (overall: 108162.1) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108572.0 (overall: 108165.2) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=109398.4 (overall: 108174.7) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=109504.0 (overall: 108184.7) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107864.0 (overall: 108182.3) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=107502.0 (overall: 108177.2) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=109112.0 (overall: 108184.2) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109408.0 (overall: 108193.2) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108028.0 (overall: 108192.0) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108864.5 (overall: 108196.8) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=106320.0 (overall: 108183.3) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108472.0 (overall: 108185.4) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107737.1 (overall: 108182.2) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=105032.0 (overall: 108160.0) avg_msec=0.248 (overall: 0.241)
                                                                      
GET: rps=108116.0 (overall: 108159.7) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107115.5 (overall: 108152.4) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108024.0 (overall: 108151.6) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107908.0 (overall: 108149.9) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108820.7 (overall: 108154.5) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108780.0 (overall: 108158.7) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=111012.0 (overall: 108177.8) avg_msec=0.234 (overall: 0.241)
                                                                      
GET: rps=110296.0 (overall: 108192.0) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=106597.6 (overall: 108181.4) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=109156.0 (overall: 108187.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=110276.0 (overall: 108201.4) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108840.6 (overall: 108205.6) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=105340.0 (overall: 108187.1) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108296.0 (overall: 108187.8) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108761.0 (overall: 108191.5) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107932.0 (overall: 108189.8) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109556.0 (overall: 108198.4) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=110000.0 (overall: 108209.7) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107466.1 (overall: 108205.0) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108812.0 (overall: 108208.8) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108904.0 (overall: 108213.0) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109633.5 (overall: 108221.7) avg_msec=0.235 (overall: 0.241)
                                                                      
GET: rps=106820.0 (overall: 108213.2) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=104740.0 (overall: 108192.3) avg_msec=0.252 (overall: 0.241)
                                                                      
GET: rps=106087.7 (overall: 108179.7) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108020.0 (overall: 108178.7) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109688.0 (overall: 108187.6) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109400.0 (overall: 108194.8) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108601.6 (overall: 108197.2) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108444.0 (overall: 108198.6) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109136.0 (overall: 108204.0) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=106147.4 (overall: 108192.2) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=109552.0 (overall: 108199.9) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109224.0 (overall: 108205.7) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108784.9 (overall: 108209.0) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=110668.0 (overall: 108222.8) avg_msec=0.234 (overall: 0.241)
                                                                      
GET: rps=110560.0 (overall: 108235.9) avg_msec=0.235 (overall: 0.241)
                                                                      
GET: rps=108310.8 (overall: 108236.3) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109136.0 (overall: 108241.3) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108318.7 (overall: 108241.7) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108500.0 (overall: 108243.1) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109068.0 (overall: 108247.6) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=105492.0 (overall: 108232.7) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108127.5 (overall: 108232.1) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108460.0 (overall: 108233.3) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109232.0 (overall: 108238.7) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108466.1 (overall: 108239.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=106620.0 (overall: 108231.3) avg_msec=0.247 (overall: 0.241)
                                                                      
GET: rps=107836.0 (overall: 108229.3) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108593.6 (overall: 108231.2) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109120.0 (overall: 108235.8) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108160.0 (overall: 108235.4) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108668.0 (overall: 108237.6) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=109059.8 (overall: 108241.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109260.0 (overall: 108247.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107380.0 (overall: 108242.6) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=109107.6 (overall: 108247.0) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108592.0 (overall: 108248.7) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=106904.0 (overall: 108242.0) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108844.6 (overall: 108245.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109268.0 (overall: 108250.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108108.0 (overall: 108249.3) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108156.0 (overall: 108248.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=106239.0 (overall: 108239.1) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108164.0 (overall: 108238.7) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=105920.0 (overall: 108227.6) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=107462.2 (overall: 108223.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108200.0 (overall: 108223.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107456.0 (overall: 108220.2) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=109155.4 (overall: 108224.6) avg_msec=0.240 (overall: 0.241)
                                                                      
